_ConceptURI;_ConceptType;_ConceptPT;_ConceptPT (@REF_LN);_Definition
http://ec.europa.eu/esco/skill/16429;SK;Trust department;Trust department [@en];
http://ec.europa.eu/esco/skill/15532;SK;Tuba (teaching);Tuba (teaching) [@en];
http://ec.europa.eu/esco/skill/22002;SK;Tube welding;Tube welding [@en];
http://ec.europa.eu/esco/skill/18902;SK;Tug-boat;Tug-boat [@en];
http://ec.europa.eu/esco/skill/22056;SK;Tungsten inert gas (TIG) welding;Tungsten inert gas (TIG) welding [@en];
http://ec.europa.eu/esco/skill/19438;SK;Tunnel constructions;Tunnel constructions [@en];
http://ec.europa.eu/esco/skill/21171;SK;Turbine compressor (maintenance);Turbine compressor (maintenance) [@en];
http://ec.europa.eu/esco/skill/19530;SK;Turbine technology;Turbine technology [@en];
http://ec.europa.eu/esco/skill/17474;SK;Turkish language teaching;Turkish language teaching [@en];
http://ec.europa.eu/esco/skill/23338;SK;Turning (CNC);Turning (CNC) [@en];
http://ec.europa.eu/esco/skill/17130;SK;Turning (conventional machine);Turning (conventional machine) [@en];
http://ec.europa.eu/esco/skill/368184;SG;Turn new ideas into action;Turn new ideas into action [@en];
http://ec.europa.eu/esco/skill/19770;SK;Turret lathe turning;Turret lathe turning [@en];
http://ec.europa.eu/esco/skill/16076;SK;TV/video/radio/hi-fi;TV/video/radio/hi-fi [@en];
http://ec.europa.eu/esco/skill/16524;SK;TV/video/radio/hi-fi (repairing);TV/video/radio/hi-fi (repairing) [@en];
http://ec.europa.eu/esco/skill/23853;SK;TV journalism;TV journalism [@en];
http://ec.europa.eu/esco/skill/18676;SK;TV production;TV production [@en];
http://ec.europa.eu/esco/skill/16223;SK;TV stage management;TV stage management [@en];
http://ec.europa.eu/esco/skill/20999;SK;TV surveillance (installation);TV surveillance (installation) [@en];
http://ec.europa.eu/esco/skill/14391;SK;Twist drilling;Twist drilling [@en];
http://ec.europa.eu/esco/skill/18981;SK;Two-colour printing;Two-colour printing [@en];
http://ec.europa.eu/esco/skill/19299;SK;Type inspection;Type inspection [@en];
http://ec.europa.eu/esco/skill/371044;SK;Type text;Type text [@en];
http://ec.europa.eu/esco/skill/16295;SK;Typing;Typing [@en];
http://ec.europa.eu/esco/skill/17190;SK;Typographical technology (sales);Typographical technology (sales) [@en];
http://ec.europa.eu/esco/skill/19301;SK;Typography;Typography [@en];
http://ec.europa.eu/esco/skill/14870;SK;Tyre building;Tyre building [@en];
http://ec.europa.eu/esco/skill/14874;SK;Tyrefitting;Tyrefitting [@en];
http://ec.europa.eu/esco/skill/23392;SK;Tyrol music (instrumental performance);Tyrol music (instrumental performance) [@en];
http://ec.europa.eu/esco/skill/18218;SK;Ukulele playing;Ukulele playing [@en];
http://ec.europa.eu/esco/skill/14543;SK;Ulead PhotoImpact;Ulead PhotoImpact [@en];
http://ec.europa.eu/esco/skill/18691;SK;Ultrasonic examination of metal products;Ultrasonic examination of metal products [@en];
http://ec.europa.eu/esco/skill/21323;SK;Umbrella-making;Umbrella-making [@en];
http://ec.europa.eu/esco/skill/19028;SK;UMTS;UMTS [@en];
http://ec.europa.eu/esco/skill/18783;SK;Underbody coating;Underbody coating [@en];
http://ec.europa.eu/esco/skill/18775;SK;Underground blasting;Underground blasting [@en];
http://ec.europa.eu/esco/skill/19373;SK;Underground cable works;Underground cable works [@en];
http://ec.europa.eu/esco/skill/19236;SK;Underground mining;Underground mining [@en];
http://ec.europa.eu/esco/skill/19521;SK;Underground train (repairing);Underground train (repairing) [@en];
http://ec.europa.eu/esco/skill/23834;SK;Underground train driving;Underground train driving [@en];
http://ec.europa.eu/esco/skill/20759;SK;Underground work (machine driving);Underground work (machine driving) [@en];
http://ec.europa.eu/esco/skill/370136;SK;Understand gestures;Understand gestures [@en];
http://ec.europa.eu/esco/skill/368176;SG;Understand non-verbal cues;Understand non-verbal cues [@en];
http://ec.europa.eu/esco/skill/369451;SK;Understand postures;Understand postures [@en];
http://ec.europa.eu/esco/skill/369937;SK;Understand uses of personal space;Understand uses of personal space [@en];
http://ec.europa.eu/esco/skill/20657;SK;Underwater blasting;Underwater blasting [@en];
http://ec.europa.eu/esco/skill/20963;SK;Underwater repairs;Underwater repairs [@en];
http://ec.europa.eu/esco/skill/16892;SK;Underwear;Underwear [@en];
http://ec.europa.eu/esco/skill/17760;SK;Underwear (modelling);Underwear (modelling) [@en];
http://ec.europa.eu/esco/skill/14506;SK;Unemployment benefit issues;Unemployment benefit issues [@en];
http://ec.europa.eu/esco/skill/14482;SK;Unified Modeling Language (UML);Unified Modeling Language (UML) [@en];
http://ec.europa.eu/esco/skill/19760;SK;Universal milling;Universal milling [@en];
http://ec.europa.eu/esco/skill/15692;SK;University level education (guidance);University level education (guidance) [@en];
http://ec.europa.eu/esco/skill/17161;SK;UNIX;UNIX [@en];
http://ec.europa.eu/esco/skill/369536;SK;Up-date online security measures;Up-date online security measures [@en];
http://ec.europa.eu/esco/skill/22190;SK;Urbano Canalis;Urbano Canalis [@en];
http://ec.europa.eu/esco/skill/15868;SK;Urology;Urology [@en];
http://ec.europa.eu/esco/skill/22582;SK;Urology (teaching);Urology (teaching) [@en];
http://ec.europa.eu/esco/skill/371738;SK;Use appropriate facial expressions;Use appropriate facial expressions [@en];
http://ec.europa.eu/esco/skill/371322;SK;Use appropriate gestures;Use appropriate gestures [@en];
http://ec.europa.eu/esco/skill/370563;SK;Use appropriate mathematical language;Use appropriate mathematical language [@en];
http://ec.europa.eu/esco/skill/370456;SK;Use appropriate posture;Use appropriate posture [@en];
http://ec.europa.eu/esco/skill/371033;SK;Use calculators;Use calculators [@en];
http://ec.europa.eu/esco/skill/371514;SK;Use correct equipment and tools;Use correct equipment and tools [@en];
http://ec.europa.eu/esco/skill/371813;SK;Use culturally appropriate gesture;Use culturally appropriate gesture [@en];
http://ec.europa.eu/esco/skill/368794;SK;Use culturally appropriate language;Use culturally appropriate language [@en];
http://ec.europa.eu/esco/skill/369718;SK;Use different learning strategies;Use different learning strategies [@en];
http://ec.europa.eu/esco/skill/371030;SK;Use electronic databases;Use electronic databases [@en];
http://ec.europa.eu/esco/skill/371031;SK;Use ICT;Use ICT [@en];
http://ec.europa.eu/esco/skill/370294;SK;Use image scanners;Use image scanners [@en];
http://ec.europa.eu/esco/skill/369271;SK;Use internet browsers;Use internet browsers [@en];
http://ec.europa.eu/esco/skill/367697;SG;Use mathematical tools and equipment;Use mathematical tools and equipment [@en];
http://ec.europa.eu/esco/skill/368354;SK;Use measuring equipment;Use measuring equipment [@en];
http://ec.europa.eu/esco/skill/368519;SK;Use mobile phone;Use mobile phone [@en];
http://ec.europa.eu/esco/skill/368250;SG;Use non-verbal cues;Use non-verbal cues [@en];
http://ec.europa.eu/esco/skill/371273;SK;Use numbers;Use numbers [@en];
http://ec.europa.eu/esco/skill/368437;SK;Use office software;Use office software [@en];
http://ec.europa.eu/esco/skill/371254;SK;Use on-line services;Use on-line services [@en];
http://ec.europa.eu/esco/skill/368681;SK;Use operating systems;Use operating systems [@en];
http://ec.europa.eu/esco/skill/371121;SK;Use pointing devices;Use pointing devices [@en];
http://ec.europa.eu/esco/skill/370733;SK;Use printers;Use printers [@en];
http://ec.europa.eu/esco/skill/18292;SK;User support (hardware);User support (hardware) [@en];
http://ec.europa.eu/esco/skill/18312;SK;User support (software);User support (software) [@en];
http://ec.europa.eu/esco/skill/370303;SK;Use safe working methods;Use safe working methods [@en];
http://ec.europa.eu/esco/skill/370526;SK;Use spreadsheets;Use spreadsheets [@en];
http://ec.europa.eu/esco/skill/371410;SK;Use word processing;Use word processing [@en];
http://ec.europa.eu/esco/skill/22857;SK;Using the internet (providing training);Using the internet (providing training) [@en];
http://ec.europa.eu/esco/skill/23927;SK;Utility objects design;Utility objects design [@en];
http://ec.europa.eu/esco/skill/19412;SK;Vacuum decontamination;Vacuum decontamination [@en];
http://ec.europa.eu/esco/skill/17175;SK;Vacuum moulding;Vacuum moulding [@en];
http://ec.europa.eu/esco/skill/14469;SG;Values;Values [@en];
http://ec.europa.eu/esco/skill/23832;SK;Variety show act;Variety show act [@en];
http://ec.europa.eu/esco/skill/20200;SK;VAT reporting;VAT reporting [@en];
http://ec.europa.eu/esco/skill/16846;SK;Vault door lock technology;Vault door lock technology [@en];
http://ec.europa.eu/esco/skill/18390;SK;VBScript;VBScript [@en];
http://ec.europa.eu/esco/skill/17901;SK;Vector graphics;Vector graphics [@en];
http://ec.europa.eu/esco/skill/21048;SK;Vegetable cultivation (farming);Vegetable cultivation (farming) [@en];
http://ec.europa.eu/esco/skill/16132;SK;Vegetables;Vegetables [@en];
http://ec.europa.eu/esco/skill/15262;SK;Vegetable tanning;Vegetable tanning [@en];
http://ec.europa.eu/esco/skill/14942;SK;Vegetarian cooking;Vegetarian cooking [@en];
http://ec.europa.eu/esco/skill/21199;SK;Vegetarian cooking (providing training);Vegetarian cooking (providing training) [@en];
http://ec.europa.eu/esco/skill/14757;SK;Vegetation building;Vegetation building [@en];
http://ec.europa.eu/esco/skill/15220;SK;Vehicle accessories;Vehicle accessories [@en];
http://ec.europa.eu/esco/skill/19282;SK;Vehicle assembly;Vehicle assembly [@en];
http://ec.europa.eu/esco/skill/23033;SK;Vehicle body work (teaching);Vehicle body work (teaching) [@en];
http://ec.europa.eu/esco/skill/19099;SK;Vehicle care;Vehicle care [@en];
http://ec.europa.eu/esco/skill/19280;SK;Vehicle damage inspection;Vehicle damage inspection [@en];
http://ec.europa.eu/esco/skill/22566;SK;Vehicle electronics (repairing);Vehicle electronics (repairing) [@en];
http://ec.europa.eu/esco/skill/18398;SK;Vehicle engineering;Vehicle engineering [@en];
http://ec.europa.eu/esco/skill/17174;SK;Vehicle engineering (sales);Vehicle engineering (sales) [@en];
http://ec.europa.eu/esco/skill/19275;SK;Vehicle glazing;Vehicle glazing [@en];
http://ec.europa.eu/esco/skill/22695;SK;Vehicle inspection;Vehicle inspection [@en];
http://ec.europa.eu/esco/skill/19262;SK;Vehicle spare parts;Vehicle spare parts [@en];
http://ec.europa.eu/esco/skill/23038;SK;Vehicle technology (teaching);Vehicle technology (teaching) [@en];
http://ec.europa.eu/esco/skill/17045;SK;Vehicle upholstery;Vehicle upholstery [@en];
http://ec.europa.eu/esco/skill/23657;SK;Vehicle valuation;Vehicle valuation [@en];
http://ec.europa.eu/esco/skill/16919;SK;Vending machines;Vending machines [@en];
http://ec.europa.eu/esco/skill/15241;SK;Veneering;Veneering [@en];
http://ec.europa.eu/esco/skill/20197;SK;Venetian blinds fitting;Venetian blinds fitting [@en];
http://ec.europa.eu/esco/skill/23228;SK;Ventilation adjustment;Ventilation adjustment [@en];
http://ec.europa.eu/esco/skill/19454;SK;Ventilation cleaning;Ventilation cleaning [@en];
http://ec.europa.eu/esco/skill/19894;SK;Ventilation engineering;Ventilation engineering [@en];
http://ec.europa.eu/esco/skill/19825;SK;Ventilation fitting;Ventilation fitting [@en];
http://ec.europa.eu/esco/skill/19826;SK;Ventilation insulation;Ventilation insulation [@en];
http://ec.europa.eu/esco/skill/17356;SK;Ventilation sheet metal work;Ventilation sheet metal work [@en];
http://ec.europa.eu/esco/skill/19881;SK;Ventilation systems (maintenance);Ventilation systems (maintenance) [@en];
http://ec.europa.eu/esco/skill/17874;SK;Ventriloquy;Ventriloquy [@en];
http://ec.europa.eu/esco/skill/367189;SG;Verbal communication;Verbal communication [@en];
http://ec.europa.eu/esco/skill/16248;SK;Verilog;Verilog [@en];
http://ec.europa.eu/esco/skill/18607;SK;Vermin control;Vermin control [@en];
http://ec.europa.eu/esco/skill/23020;SK;Versioning;Versioning [@en];
http://ec.europa.eu/esco/skill/19405;SK;Vertical drilling;Vertical drilling [@en];
http://ec.europa.eu/esco/skill/23124;SK;Vertical turning;Vertical turning [@en];
http://ec.europa.eu/esco/skill/23276;SK;Very high frequency (VHF);Very high frequency (VHF) [@en];
http://ec.europa.eu/esco/skill/18952;SK;Very Large Crude Carrier (VLCC);Very Large Crude Carrier (VLCC) [@en];
http://ec.europa.eu/esco/skill/15082;SK;Vessel fishing;Vessel fishing [@en];
http://ec.europa.eu/esco/skill/14440;SG;Veterinary;Veterinary [@en];
http://ec.europa.eu/esco/skill/22667;SK;Veterinary activities;Veterinary activities [@en];
http://ec.europa.eu/esco/skill/20900;SK;Veterinary care;Veterinary care [@en];
http://ec.europa.eu/esco/skill/18373;SK;Veterinary medicine;Veterinary medicine [@en];
http://ec.europa.eu/esco/skill/20942;SK;Veterinary physiotherapy;Veterinary physiotherapy [@en];
http://ec.europa.eu/esco/skill/22280;SK;VHSIC hardware description language (VHDL);VHSIC hardware description language (VHDL) [@en];
http://ec.europa.eu/esco/skill/21572;SK;Vi (text editor);Vi (text editor) [@en];
http://ec.europa.eu/esco/skill/23144;SK;Vibraphone playing;Vibraphone playing [@en];
http://ec.europa.eu/esco/skill/18463;SK;Video (artistic);Video (artistic) [@en];
http://ec.europa.eu/esco/skill/16374;SK;Video arts (teaching);Video arts (teaching) [@en];
http://ec.europa.eu/esco/skill/18771;SK;Video production;Video production [@en];
http://ec.europa.eu/esco/skill/23055;SK;Video tape engineering;Video tape engineering [@en];
http://ec.europa.eu/esco/skill/14747;SK;Video technology;Video technology [@en];
http://ec.europa.eu/esco/skill/21388;SK;ViFlow;ViFlow [@en];
http://ec.europa.eu/esco/skill/19713;SK;Village plots (archaeological knowledge);Village plots (archaeological knowledge) [@en];
http://ec.europa.eu/esco/skill/19938;SK;Villages (archaeological knowledge);Villages (archaeological knowledge) [@en];
http://ec.europa.eu/esco/skill/15948;SK;Viola (teaching);Viola (teaching) [@en];
http://ec.europa.eu/esco/skill/23516;SK;Viola da gamba playing;Viola da gamba playing [@en];
http://ec.europa.eu/esco/skill/17649;SK;Viola playing;Viola playing [@en];
http://ec.europa.eu/esco/skill/18210;SK;Violence/sexual violence/incest (psychotherapy);Violence/sexual violence/incest (psychotherapy) [@en];
http://ec.europa.eu/esco/skill/15773;SK;Violin (teaching);Violin (teaching) [@en];
http://ec.europa.eu/esco/skill/19177;SK;Violin making;Violin making [@en];
http://ec.europa.eu/esco/skill/17115;SK;Violin playing;Violin playing [@en];
http://ec.europa.eu/esco/skill/17985;SK;Virology;Virology [@en];
http://ec.europa.eu/esco/skill/18776;SK;Virtual Reality Modeling Language (VRML);Virtual Reality Modeling Language (VRML) [@en];
http://ec.europa.eu/esco/skill/18162;SK;Virtual Storage Extended (VSE);Virtual Storage Extended (VSE) [@en];
http://ec.europa.eu/esco/skill/21401;SK;Visibroker;Visibroker [@en];
http://ec.europa.eu/esco/skill/14634;SK;Vision ergonomics;Vision ergonomics [@en];
http://ec.europa.eu/esco/skill/20081;SK;Visual Basic;Visual Basic [@en];
http://ec.europa.eu/esco/skill/20063;SK;Visual Basic for Applications;Visual Basic for Applications [@en];
http://ec.europa.eu/esco/skill/22459;SK;Visual C++;Visual C++ [@en];
http://ec.europa.eu/esco/skill/21701;SK;Visual InterDev;Visual InterDev [@en];
http://ec.europa.eu/esco/skill/370905;SK;Visualize completed work;Visualize completed work [@en];
http://ec.europa.eu/esco/skill/22466;SK;Visual Java programming tool;Visual Java programming tool [@en];
http://ec.europa.eu/esco/skill/23407;SK;Visually impaired persons (occupational rehabilitation);Visually impaired persons (occupational rehabilitation) [@en];
http://ec.europa.eu/esco/skill/15092;SK;Visually impaired persons (special needs issues);Visually impaired persons (special needs issues) [@en];
http://ec.europa.eu/esco/skill/14900;SK;VivoActive;VivoActive [@en];
http://ec.europa.eu/esco/skill/18182;SK;VM (operating system);VM (operating system) [@en];
http://ec.europa.eu/esco/skill/19575;SK;Voice and speech techniques (logopaedics);Voice and speech techniques (logopaedics) [@en];
http://ec.europa.eu/esco/skill/21400;SK;Voice and speech techniques (theatre);Voice and speech techniques (theatre) [@en];
http://ec.europa.eu/esco/skill/18154;SK;Vojta method;Vojta method [@en];
http://ec.europa.eu/esco/skill/14240;SK;Volleyball (training/coaching);Volleyball (training/coaching) [@en];
http://ec.europa.eu/esco/skill/19315;SK;Voltammetry including polarography;Voltammetry including polarography [@en];
http://ec.europa.eu/esco/skill/17545;SK;Vulcanisation;Vulcanisation [@en];
